timestamp,bank_name,internet_banking,rtgs,neft,imps,upi,mobile_banking
2026-05-07T09:35:06.867662,Axis Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:35:06.867662,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-05-07T09:35:06.867662,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:35:06.867662,Canara Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:35:06.867662,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:35:06.867662,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:35:06.867662,State Bank of India,UP,UP,UP,UP,UP,UP
2026-05-07T09:35:06.867662,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:40:06.850635,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:40:06.850635,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:40:06.850635,Axis Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:40:06.850635,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-05-07T09:40:06.850635,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:40:06.850635,Canara Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:40:06.850635,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:40:06.850635,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:40:06.850635,State Bank of India,UP,UP,UP,UP,UP,UP
2026-05-07T09:40:06.850635,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:45:07.116814,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:45:07.116814,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:45:07.116814,Axis Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:45:07.116814,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-05-07T09:45:07.116814,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:45:07.116814,Canara Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:45:07.116814,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:45:07.116814,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:45:07.116814,State Bank of India,UP,UP,UP,UP,UP,UP
2026-05-07T09:45:07.116814,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:50:06.774602,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:50:06.774602,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:50:06.774602,Axis Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:50:06.774602,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-05-07T09:50:06.774602,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:50:06.774602,Canara Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:50:06.774602,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:50:06.774602,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:50:06.774602,State Bank of India,UP,UP,UP,UP,UP,UP
2026-05-07T09:50:06.774602,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:55:06.748812,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:55:06.748812,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:55:06.748812,Axis Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:55:06.748812,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-05-07T09:55:06.748812,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:55:06.748812,Canara Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:55:06.748812,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:55:06.748812,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-05-07T09:55:06.748812,State Bank of India,UP,UP,UP,UP,UP,UP
2026-05-07T09:55:06.748812,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:00:06.853891,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:00:06.853891,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:00:06.853891,Axis Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:00:06.853891,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-05-07T10:00:06.853891,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:00:06.853891,Canara Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:00:06.853891,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:00:06.853891,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:00:06.853891,State Bank of India,UP,UP,UP,UP,UP,UP
2026-05-07T10:00:06.853891,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:05:06.627721,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:05:06.627721,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:05:06.627721,Axis Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:05:06.627721,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-05-07T10:05:06.627721,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:05:06.627721,Canara Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:05:06.627721,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:05:06.627721,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:05:06.627721,State Bank of India,UP,UP,UP,UP,UP,UP
2026-05-07T10:05:06.627721,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:10:07.095358,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:10:07.095358,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:10:07.095358,Axis Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:10:07.095358,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-05-07T10:10:07.095358,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:10:07.095358,Canara Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:10:07.095358,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:10:07.095358,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:10:07.095358,State Bank of India,UP,UP,UP,UP,UP,UP
2026-05-07T10:10:07.095358,AU Small Finance Bank,UP,UP,UP,UP,FLUCTUATING,UP
2026-05-07T10:15:06.908406,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:15:06.908406,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:15:06.908406,Axis Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:15:06.908406,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-05-07T10:15:06.908406,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:15:06.908406,Canara Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:15:06.908406,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:15:06.908406,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:15:06.908406,State Bank of India,UP,UP,UP,UP,UP,UP
2026-05-07T10:15:06.908406,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:20:07.434230,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:20:07.434230,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:20:07.434230,Axis Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:20:07.434230,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-05-07T10:20:07.434230,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:20:07.434230,Canara Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:20:07.434230,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:20:07.434230,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:20:07.434230,State Bank of India,UP,UP,UP,UP,UP,UP
2026-05-07T10:20:07.434230,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:25:06.772646,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:25:06.772646,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:25:06.772646,Axis Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:25:06.772646,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-05-07T10:25:06.772646,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:25:06.772646,Canara Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:25:06.772646,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:25:06.772646,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:25:06.772646,State Bank of India,UP,UP,UP,UP,UP,UP
2026-05-07T10:25:06.772646,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:30:07.096955,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:30:07.096955,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:30:07.096955,Axis Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:30:07.096955,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-05-07T10:30:07.096955,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:30:07.096955,Canara Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:30:07.096955,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:30:07.096955,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:30:07.096955,State Bank of India,UP,UP,UP,UP,UP,UP
2026-05-07T10:30:07.096955,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:35:07.178955,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:35:07.178955,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:35:07.178955,Axis Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:35:07.178955,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-05-07T10:35:07.178955,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:35:07.178955,Canara Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:35:07.178955,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:35:07.178955,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:35:07.178955,State Bank of India,UP,UP,UP,UP,UP,UP
2026-05-07T10:35:07.178955,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:40:07.242521,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:40:07.242521,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:40:07.242521,Axis Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:40:07.242521,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-05-07T10:40:07.242521,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:40:07.242521,Canara Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:40:07.242521,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:40:07.242521,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:40:07.242521,State Bank of India,UP,UP,UP,UP,UP,UP
2026-05-07T10:40:07.242521,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:45:07.002898,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:45:07.002898,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:45:07.002898,Axis Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:45:07.002898,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-05-07T10:45:07.002898,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:45:07.002898,Canara Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:45:07.002898,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:45:07.002898,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:45:07.002898,State Bank of India,UP,UP,UP,UP,UP,UP
2026-05-07T10:45:07.002898,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:50:07.164760,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:50:07.164760,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:50:07.164760,Axis Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:50:07.164760,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-05-07T10:50:07.164760,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:50:07.164760,Canara Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:50:07.164760,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:50:07.164760,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:50:07.164760,State Bank of India,UP,UP,UP,UP,UP,UP
2026-05-07T10:50:07.164760,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:55:06.237911,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:55:06.237911,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:55:06.237911,Axis Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:55:06.237911,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-05-07T10:55:06.237911,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:55:06.237911,Canara Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:55:06.237911,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:55:06.237911,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-05-07T10:55:06.237911,State Bank of India,UP,UP,UP,UP,UP,UP
2026-05-07T10:55:06.237911,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:00:07.480273,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:00:07.480273,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:00:07.480273,Axis Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:00:07.480273,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-05-07T11:00:07.480273,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:00:07.480273,Canara Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:00:07.480273,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:00:07.480273,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:00:07.480273,State Bank of India,UP,UP,UP,UP,UP,UP
2026-05-07T11:00:07.480273,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:05:06.715812,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:05:06.715812,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:05:06.715812,Axis Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:05:06.715812,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-05-07T11:05:06.715812,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:05:06.715812,Canara Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:05:06.715812,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:05:06.715812,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:05:06.715812,State Bank of India,UP,UP,UP,UP,UP,UP
2026-05-07T11:05:06.715812,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:10:06.715912,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:10:06.715912,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:10:06.715912,Axis Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:10:06.715912,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-05-07T11:10:06.715912,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:10:06.715912,Canara Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:10:06.715912,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:10:06.715912,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:10:06.715912,State Bank of India,UP,UP,UP,UP,UP,UP
2026-05-07T11:10:06.715912,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:15:06.563024,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:15:06.563024,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:15:06.563024,Axis Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:15:06.563024,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-05-07T11:15:06.563024,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:15:06.563024,Canara Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:15:06.563024,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:15:06.563024,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:15:06.563024,State Bank of India,UP,UP,UP,UP,UP,UP
2026-05-07T11:15:06.563024,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:20:06.603636,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:20:06.603636,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:20:06.603636,Axis Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:20:06.603636,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-05-07T11:20:06.603636,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:20:06.603636,Canara Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:20:06.603636,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:20:06.603636,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:20:06.603636,State Bank of India,UP,UP,UP,UP,UP,UP
2026-05-07T11:20:06.603636,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:25:06.348833,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:25:06.348833,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:25:06.348833,Axis Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:25:06.348833,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-05-07T11:25:06.348833,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:25:06.348833,Canara Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:25:06.348833,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:25:06.348833,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:25:06.348833,State Bank of India,UP,UP,UP,UP,UP,UP
2026-05-07T11:25:06.348833,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:30:07.279511,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:30:07.279511,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:30:07.279511,Axis Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:30:07.279511,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-05-07T11:30:07.279511,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:30:07.279511,Canara Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:30:07.279511,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:30:07.279511,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:30:07.279511,State Bank of India,UP,UP,UP,UP,UP,UP
2026-05-07T11:30:07.279511,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:35:06.620346,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:35:06.620346,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:35:06.620346,Axis Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:35:06.620346,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-05-07T11:35:06.620346,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:35:06.620346,Canara Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:35:06.620346,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:35:06.620346,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:35:06.620346,State Bank of India,UP,UP,UP,UP,UP,UP
2026-05-07T11:35:06.620346,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:40:06.268948,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:40:06.268948,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:40:06.268948,Axis Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:40:06.268948,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-05-07T11:40:06.268948,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:40:06.268948,Canara Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:40:06.268948,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:40:06.268948,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:40:06.268948,State Bank of India,UP,UP,UP,UP,UP,UP
2026-05-07T11:40:06.268948,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:45:06.950734,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:45:06.950734,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:45:06.950734,Axis Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:45:06.950734,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-05-07T11:45:06.950734,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:45:06.950734,Canara Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:45:06.950734,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:45:06.950734,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:45:06.950734,State Bank of India,UP,UP,UP,UP,UP,UP
2026-05-07T11:45:06.950734,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:50:07.209242,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:50:07.209242,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:50:07.209242,Axis Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:50:07.209242,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-05-07T11:50:07.209242,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:50:07.209242,Canara Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:50:07.209242,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:50:07.209242,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:50:07.209242,State Bank of India,UP,UP,UP,UP,UP,UP
2026-05-07T11:50:07.209242,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:55:06.736982,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:55:06.736982,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:55:06.736982,Axis Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:55:06.736982,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-05-07T11:55:06.736982,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:55:06.736982,Canara Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:55:06.736982,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:55:06.736982,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-05-07T11:55:06.736982,State Bank of India,UP,UP,UP,UP,UP,UP
2026-05-07T11:55:06.736982,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-05-07T12:00:06.637343,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-05-07T12:00:06.637343,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-05-07T12:00:06.637343,Axis Bank,UP,UP,UP,UP,UP,UP
2026-05-07T12:00:06.637343,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-05-07T12:00:06.637343,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-05-07T12:00:06.637343,Canara Bank,UP,UP,UP,UP,UP,UP
2026-05-07T12:00:06.637343,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-05-07T12:00:06.637343,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-05-07T12:00:06.637343,State Bank of India,UP,UP,UP,UP,UP,UP
2026-05-07T12:00:06.637343,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-05-07T12:05:07.098109,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-05-07T12:05:07.098109,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-05-07T12:05:07.098109,Axis Bank,UP,UP,UP,UP,UP,UP
2026-05-07T12:05:07.098109,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-05-07T12:05:07.098109,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-05-07T12:05:07.098109,Canara Bank,UP,UP,UP,UP,UP,UP
2026-05-07T12:05:07.098109,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-05-07T12:05:07.098109,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-05-07T12:05:07.098109,State Bank of India,UP,UP,UP,UP,UP,UP
2026-05-07T12:05:07.098109,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-05-07T12:10:06.570580,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-05-07T12:10:06.570580,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-05-07T12:10:06.570580,Axis Bank,UP,UP,UP,UP,UP,UP
2026-05-07T12:10:06.570580,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-05-07T12:10:06.570580,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
2026-05-07T12:10:06.570580,Canara Bank,UP,UP,UP,UP,UP,UP
2026-05-07T12:10:06.570580,ICICI Bank,UP,UP,UP,UP,UP,UP
2026-05-07T12:10:06.570580,Kotak Mahindra Bank,UP,UP,UP,UP,UP,UP
2026-05-07T12:10:06.570580,State Bank of India,UP,UP,UP,UP,UP,UP
2026-05-07T12:10:06.570580,AU Small Finance Bank,UP,UP,UP,UP,UP,UP
2026-05-07T12:15:06.891587,Punjab National Bank,UP,UP,UP,UP,UP,UP
2026-05-07T12:15:06.891587,HDFC Bank,UP,UP,UP,UP,UP,UP
2026-05-07T12:15:06.891587,Axis Bank,UP,UP,UP,UP,UP,UP
2026-05-07T12:15:06.891587,Bank Of Baroda,UP,UP,UP,UP,UP,UP
2026-05-07T12:15:06.891587,Airtel Payments Bank,UP,UP,UP,UP,UP,UP
